id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33653601,Cosy apartment in super central location,8498353,Aylin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51248,13.43227,Private room,35,2,1,2019-04-06,0.77,1,58
33655506,Big and nice room in the center of Berlin!!,247870539,Nata,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50541,13.39567,Private room,80,1,2,2019-05-05,2,1,38
33657379,"Calm artists residence, specially designed",11871206,Ersan,Treptow - Köpenick,Alt  Treptow,52.49065,13.45275,Entire home/apt,150,3,0,,,1,57
33659477,Berlin Panorama in a Cosy 18th Floor Flat <3,38862418,Jin,Mitte,Regierungsviertel,52.51013,13.39751,Private room,45,15,3,2019-05-13,3,1,0
33659601,neu,47997989,Julian,Steglitz - Zehlendorf,Zehlendorf  Nord,52.46055,13.27609,Entire home/apt,250,1,0,,,1,0
33660682,Calm & cosy flat at Tempelhofer Park (Neukölln),9269606,Bo,Neukölln,Schillerpromenade,52.47373,13.41972,Entire home/apt,50,10,1,2019-05-12,1,1,24
33661240,Visit Berlin from central lovely sunny flat,253695095,Mido,Mitte,Moabit Ost,52.53154,13.34487,Entire home/apt,36,2,6,2019-05-12,6,1,0
33668093,Cozy apartment in Berlin Friedrichshain,107167873,Martin,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52183,13.44519,Entire home/apt,60,1,1,2019-04-22,1,1,0
33668396,BIG NEW COZY FLAT MITTE CENTER@ROSENTHALER PLATZ,167881332,Eugen,Mitte,Brunnenstr. Süd,52.52983,13.39575,Entire home/apt,199,1,3,2019-05-06,3,7,152
33669694,"central, modern, quiet, high-tech space",887938,Benjamin,Mitte,Tiergarten Süd,52.50089,13.37042,Entire home/apt,150,2,0,,,1,12
33669845,Perfect and peaceful place to stay @PrenzlauerBerg,13012339,Uwe,Pankow,Prenzlauer Berg Nord,52.54988,13.42675,Entire home/apt,80,5,0,,,1,0
33669933,Gemütliches und günstiges  WG-Zimmer,112518309,Sebastian,Neukölln,Britz,52.46169,13.43889,Private room,25,2,4,2019-05-09,4,1,23
33670699,Beautiful room in perfect location,20712991,Angelika,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50399,13.41904,Private room,40,3,1,2019-04-15,1,1,0
33670703,Light & Airy Apartment in heart of Prenzlauer Berg,14621086,Sean,Pankow,Prenzlauer Berg Nordwest,52.54521,13.41127,Entire home/apt,85,1,1,2019-04-23,1,1,60
33670848,Beautiful apartment in the heart of Kreuzberg,139590367,Orian,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48928,13.38883,Entire home/apt,70,2,5,2019-05-05,5,1,257
33671369,Central & Gorgeous 2 Bed Altbau in Berlin Mitte,211319488,Ana,Mitte,Alexanderplatz,52.53365,13.37658,Entire home/apt,180,2,0,,,2,169
33674031,Balcony Room in Prenzlauer Berg,5730626,Daniel,Pankow,Prenzlauer Berg Süd,52.53273,13.42121,Private room,50,1,5,2019-05-12,4.41,1,9
33674974,Schönes helles Loft mit großer Dachterasse,253813408,Nela,Charlottenburg-Wilm.,Kantstraße,52.51194,13.31588,Entire home/apt,135,2,3,2019-05-09,3,1,12
33675530,City Quaters--Ku'Damm,23514715,Jay,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49654,13.31216,Private room,40,2,1,2019-05-05,1,1,92
33675622,Zentru (Hidden by Airbnb) ah und doch ruhig,17281021,Cornelia,Tempelhof - Schöneberg,Friedenau,52.47102,13.34713,Entire home/apt,55,14,0,,,1,123
33675696,Kleine Wohnung zum Wohlfühlen.,42115198,Anna,Pankow,Weißensee,52.55345,13.43762,Entire home/apt,60,1,0,,,1,0
33681578,Park Aparthotel 183,253869373,Janine,Spandau,Wilhelmstadt,52.50454,13.18057,Entire home/apt,80,7,0,,,1,343
33682933,Quiete and spacious room in central location metro,253882835,Tanja,Mitte,Moabit West,52.52587,13.33938,Private room,37,1,7,2019-05-04,6.18,1,109
33683588,Quiet apartment in exciting Neukölln,6157430,Lisa,Neukölln,Rixdorf,52.47376,13.45027,Entire home/apt,60,1,1,2019-04-08,0.81,1,0
33683730,Large apartment in the center of the City West,253890717,Lieselotte,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49696,13.33648,Entire home/apt,70,84,3,2019-05-09,3,1,282
33683812,living with cat ( please read datails befor book),253889321,Amit,Charlottenburg-Wilm.,Kantstraße,52.50914,13.30453,Shared room,19,1,4,2019-05-12,4,1,337
33684278,Stylish Room for Job and Business,43279092,Nicole,Treptow - Köpenick,Niederschöneweide,52.44937,13.52345,Private room,22,60,0,,,2,63
33685696,Bright cozy room in charming Charlottenburg,17668091,Silvia Aurea,Charlottenburg-Wilm.,Neue Kantstraße,52.50769,13.30204,Private room,30,1,2,2019-05-05,2,1,0
33686140,"Berlin Mitte, Design Flat, Center",127892091,Shiori,Pankow,Prenzlauer Berg Südwest,52.53038,13.40749,Entire home/apt,150,3,1,2019-04-28,1,2,0
33686617,Dachgeschoss Kotti,63842733,Oliver,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.49969,13.41862,Entire home/apt,60,7,0,,,1,9
33687572,Nice Central Berlin Mitte (Near Rosenthaler Platz),127892091,Shiori,Mitte,Brunnenstr. Süd,52.52994,13.40486,Entire home/apt,150,3,0,,,2,0
33693496,Sonnendeck,11585464,Christian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50902,13.45424,Private room,50,30,0,,,1,122
33693955,"Preiswerte, verkehrsgünstige Zimmer in Berlin 3",175590325,Reiner,Marzahn - Hellersdorf,Biesdorf,52.49434,13.55229,Private room,19,1,5,2019-05-12,5,3,4
33694289,Townhouse in the city with Terrace,11297475,Nicola,Charlottenburg-Wilm.,Halensee,52.50003,13.29647,Entire home/apt,265,2,0,,,1,59
33695697,Luxury apt with two balconies in Prenzlauerberg!,48159,Tracey,Pankow,Prenzlauer Berg Süd,52.53281,13.43281,Entire home/apt,150,7,0,,,1,24
33696626,Zimmer im gemütlichen Apartment in Prenzlberg,21084597,Oliver,Pankow,Prenzlauer Berg Nordwest,52.54157,13.40896,Private room,39,1,2,2019-04-20,2,1,0
33696639,2 Zimmer Wohnung am Weigandufer,254002911,Malou,Neukölln,Rixdorf,52.48387,13.44798,Entire home/apt,90,4,0,,,1,4
33698040,cozy room in friendly apartment close to center,9773623,Michael,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51903,13.43636,Private room,100,2,0,,,2,0
33699295,Altbauwohnung auf Luxus modernisiert,54697610,Soleiman,Mitte,Moabit Ost,52.53367,13.34793,Entire home/apt,250,1,0,,,1,155
33700625,Cosy room in Prenzlauer Allee / Weissensee,81867272,Emma,Pankow,Weißensee,52.55495,13.43312,Private room,28,2,2,2019-04-19,1.82,1,16
33701965,"Modern, bright one-bedroom apt in trendy Berlin",12518711,Elin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51786,13.46615,Entire home/apt,56,2,1,2019-04-16,1,1,1
33705575,Townhouse Luxury,46259189,Alexander,Mitte,Regierungsviertel,52.51258,13.39638,Entire home/apt,1000,7,0,,,1,364
33707348,Room available in Neukoelln Berlin 27-30. April,224451299,Leander,Neukölln,Schillerpromenade,52.4782,13.42169,Private room,30,2,0,,,3,23
33707449,Zwei Zimmer im Grünen (s/w+rot),183548929,Iljana,Neukölln,Rudow,52.42663,13.48853,Private room,100,1,2,2019-05-03,2,3,322
33708893,"Family friendly, furnished, 2 Beds/2Baths",20978491,Stanislaw,Steglitz - Zehlendorf,Teltower Damm,52.42917,13.26233,Entire home/apt,95,5,3,2019-05-05,3,1,260
33709300,lovley room with cats in Neukölln,9511347,Stephan,Neukölln,Rixdorf,52.47212,13.44341,Private room,22,2,1,2019-05-05,1,2,0
33712241,Lovely apartment in the heart of Berlin,19795861,Leo,Mitte,Alexanderplatz,52.52702,13.39062,Entire home/apt,85,2,1,2019-04-22,1,1,19
33713695,"A ROOM IN THE CENTER, NOT FAR FROM THE AIRPORT",217258373,Leo,Mitte,Parkviertel,52.55975,13.35502,Private room,30,1,8,2019-05-04,7.50,1,18
33715458,Small but cosy in Neukölln,29260796,Lika Linea,Neukölln,Rixdorf,52.4788,13.44881,Private room,22,1,0,,,1,50
33719399,Charming antique style apartment in west Berlin,251635567,Marco,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52241,13.32454,Private room,35,1,1,2019-05-02,1,1,7
33728578,"Quite, cosy apartment with a cat",44980957,Enikő,Neukölln,Britz,52.45045,13.44408,Entire home/apt,30,1,3,2019-05-01,2.50,1,0
33728605,nice and central room near the central station,254121955,Ghaya,Mitte,Moabit West,52.52721,13.32481,Private room,18,30,0,,,1,293
33730737,Wunderschönes Hausboot zentral in Berlin City,45526721,Benjamin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49528,13.47436,Entire home/apt,150,2,0,,,3,159
33731190,Quite and a well lit room for a comfortable stay.,254268169,Malini,Tempelhof - Schöneberg,Friedenau,52.47411,13.34496,Private room,25,1,2,2019-04-22,2,1,32
33731732,Beautiful business & vacation home - very central!,17169752,Fiamma,Tempelhof - Schöneberg,Schöneberg-Süd,52.48735,13.35308,Entire home/apt,120,1,1,2019-05-05,1,1,35
33732235,WG-Zimmer mit toller Gemeinschaft!,83471155,Diana,Marzahn - Hellersdorf,Biesdorf,52.50778,13.54497,Private room,30,7,0,,,2,149
33733923,Great place for short period,222378654,Oskar,Tempelhof - Schöneberg,Marienfelde,52.4114,13.34728,Shared room,20,1,1,2019-04-21,1,2,78
33734547,Modern 2-room apartment in Mitte,401446,Florian,Mitte,Regierungsviertel,52.5108,13.39908,Entire home/apt,60,30,0,,,4,40
33734934,Spacious and bright apartment in central Berlin,254293587,Patricia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51383,13.46448,Entire home/apt,165,2,1,2019-04-21,1,1,34
33735383,Bright apartment in Mitte,401446,Florian,Mitte,Tiergarten Süd,52.50541,13.37392,Entire home/apt,60,30,0,,,4,40
33735551,"Berlin Mitte, right in the middle",254297446,Matthias,Mitte,Brunnenstr. Süd,52.5346,13.38059,Entire home/apt,100,7,0,,,1,0
33737515,Cosy and beautiful flat in Charlottenburg,160031705,Amina,Charlottenburg-Wilm.,Neue Kantstraße,52.50471,13.29222,Entire home/apt,36,2,2,2019-04-23,2,1,3
33738172,gemütliche Wohnung in Przl. Berg,254318351,Leonie,Pankow,Prenzlauer Berg Ost,52.53559,13.44395,Entire home/apt,96,1,0,,,1,0
33739251,"ruhige, zentrale Altbauwohnung",254321099,Max,Charlottenburg-Wilm.,Barstraße,52.49094,13.32253,Entire home/apt,65,2,0,,,1,0
33744366,Cozy Room in hugh appartment in centre of Berlin!!,253388267,David,Lichtenberg,Neu Lichtenberg,52.51005,13.51042,Private room,40,1,1,2019-04-13,0.94,1,54
33744460,"Full spacious house with big garden, 25min to Alex",3582381,Michael,Lichtenberg,Karlshorst,52.49213,13.54166,Entire home/apt,80,4,0,,,3,4
33745065,Bright and cozy apartment by the canal,254371533,Jonas & Michela,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49504,13.4259,Entire home/apt,100,7,0,,,1,0
33753857,"Geborgenheit und Licht, eigenes Bad und Balkon !",61300139,Justine,Pankow,Prenzlauer Berg Südwest,52.53416,13.41483,Private room,55,1,4,2019-05-13,4,2,83
33754011,Mitten in der Stadt 5min Fußweg zum Hauptbahnhof,133426076,Kathrin,Mitte,Moabit Ost,52.52235,13.36204,Private room,59,2,3,2019-04-29,2.57,1,2
33757780,// Lovely place in the heart of Berlin //,254469394,Iris,Pankow,Prenzlauer Berg Südwest,52.5384,13.40924,Entire home/apt,78,4,1,2019-04-24,1,1,11
33760339,"Minimalist bright Room 
F-hain
(Queer friendly)",21630074,Ella,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52069,13.45452,Private room,37,2,2,2019-04-22,2,1,254
33760695,"Spacious, big, central room",102383187,Roberto,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51976,13.42947,Private room,35,1,1,2019-04-29,1,1,0
33762782,A beautiful Apartment in the South of Berlin,64673068,Nicole,Tempelhof - Schöneberg,Marienfelde,52.4108,13.34628,Entire home/apt,100,1,0,,,1,88
33763000,Students are welcome to Old Berlin,9573246,Luis,Charlottenburg-Wilm.,Neue Kantstraße,52.50825,13.28529,Private room,15,4,0,,,2,40
33763471,Design Loft with Pool&Pole Berlin Mitte,254513932,Maximilian,Mitte,Alexanderplatz,52.52822,13.40866,Entire home/apt,88,1,0,,,1,253
33763940,The green area of Berlin - 100m² Penthouse,42181495,Philipp,Marzahn - Hellersdorf,Mahlsdorf,52.48028,13.60657,Entire home/apt,60,2,1,2019-04-14,1,1,181
33764143,Helle Wohnung mit perfekter Lage,45993347,Samuel,Pankow,Prenzlauer Berg Nordwest,52.54997,13.40465,Entire home/apt,100,2,0,,,1,57
33764853,Relaxed room in the exiting Sprengelkiez,254531738,Matthias,Mitte,Wedding Zentrum,52.54219,13.35174,Private room,22,5,0,,,1,0
33765143,Large Berlin-Design apartment directly at U-Bahn,62806514,Igor,Charlottenburg-Wilm.,Westend,52.51066,13.28398,Private room,75,1,0,,,6,208
33767150,Cozy room in Wedding,18099935,Elisa,Mitte,Wedding Zentrum,52.54443,13.35895,Private room,30,3,2,2019-05-04,2,1,307
33767296,Cozy apartment in Kreuzberg,307493,Francesca,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49818,13.44361,Entire home/apt,80,5,1,2019-04-11,0.88,1,19
33767881,Art Design Studio - Central Mitte Augustrasse,2570291,Marley,Mitte,Alexanderplatz,52.52763,13.39956,Entire home/apt,150,7,0,,,6,0
33768360,65m2 beautiful apartment in the gallery island,157484085,Kamila,Mitte,Alexanderplatz,52.52821,13.40136,Entire home/apt,250,6,0,,,1,16
33768546,Central modern studio apartment - Wedding,238744871,Firman,Mitte,Brunnenstr. Nord,52.545,13.37337,Entire home/apt,32,1,4,2019-04-28,4,1,0
33769751,"Bright, charming, high ceiling flat near mitte",64880620,Guillermo,Tempelhof - Schöneberg,Tempelhof,52.48473,13.38125,Entire home/apt,125,3,1,2019-04-29,1,1,26
33771746,Cosy apartment with sunny balcony in Berlin Fhain,2541103,Axel,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51964,13.46842,Entire home/apt,75,3,2,2019-04-25,2,1,10
33772921,Doppelzimmer mit Wellness Bad,254588156,Georg,Tempelhof - Schöneberg,Schöneberg-Süd,52.488,13.35556,Private room,50,1,2,2019-05-05,2,2,361
33773111,Privates Appartment mit Bad und Küche,4077193,Agnes,Neukölln,Neuköllner Mitte/Zentrum,52.46906,13.4351,Private room,35,1,1,2019-05-06,1,3,308
33773317,Cozy ART Studio Pberg,32315895,Marko,Pankow,Prenzlauer Berg Nord,52.54939,13.41524,Entire home/apt,120,3,3,2019-05-12,3,1,330
33774618,"Nice Room nearby the center, long term preferred",38900482,Jessica,Mitte,Moabit West,52.51855,13.33221,Private room,25,4,0,,,1,20
33775013,"Cozy, comfy and Welcoming",254604705,Agaga,Lichtenberg,Alt-Lichtenberg,52.52372,13.51661,Shared room,12,1,5,2019-05-10,4.55,1,329
33777298,nothing special but cheap ;),254622055,Katrin,Neukölln,Neuköllner Mitte/Zentrum,52.47758,13.43521,Private room,40,1,3,2019-05-10,3,1,12
33779334,beautiful room in old building,50133128,Ærenitor,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50967,13.45038,Private room,30,4,1,2019-04-22,1,1,0
33788253,Schöne zwei Zimmer in Neukölln,22941938,Jennie,Neukölln,Reuterstraße,52.48657,13.43574,Entire home/apt,50,5,2,2019-04-27,2,1,0
33789648,Wunderschöne helle Dachgeschosswohnung,53705725,Stefanie,Reinickendorf,Ost 2,52.56745,13.34983,Private room,50,1,7,2019-05-10,7,1,289
33790157,"Moderne Atelier Wohnung in Westend, ruhig, hell",748093,Francesca,Charlottenburg-Wilm.,Westend,52.51693,13.25487,Entire home/apt,80,2,1,2019-05-02,1,1,194
33792014,Spacious apartment in Friedrichshain with rooftop,12666051,Caroline,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.525,13.45121,Entire home/apt,94,6,0,,,1,0
33792143,Cosy flat in the center of Berlin,49679407,Jamal,Pankow,Prenzlauer Berg Südwest,52.52929,13.41385,Entire home/apt,70,2,7,2019-05-12,7,1,47
33792196,Miniloft Kreuzberg Apartment Hotel: Zweifach Plus,342965,Matthew,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50263,13.39292,Entire home/apt,180,2,0,,,11,343
33795056,Bien conectado al aeropuerto de Tegel y Schönefeld,255043346,Manuel,Mitte,Osloer Straße,52.5538,13.39151,Private room,50,1,1,2019-04-17,1,1,89
33795403,Cozy studio apartment in the heart of Berlin,8668678,Dimitri,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49373,13.33104,Entire home/apt,70,5,0,,,1,9
33797014,Family friendly apartment in the heart of Berlin,133417034,Annett,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51427,13.4481,Entire home/apt,75,2,3,2019-05-08,3,2,238
33797090,Plufo,87928920,Hanna,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49648,13.42579,Private room,39,1,0,,,1,344
33798551,Zimmer in Altbauwohnung in zentraler Lage (Moabit),3506637,Yasmin,Mitte,Moabit West,52.52726,13.32894,Private room,48,1,2,2019-05-05,2,1,38
33800077,Small apartment with a cute cat,255189662,Vivienne,Spandau,Spandau Mitte,52.55208,13.19704,Entire home/apt,20,1,0,,,2,5
33800353,Small apartment with a cat,255189662,Vivienne,Spandau,Spandau Mitte,52.55076,13.19573,Entire home/apt,25,1,0,,,2,140
33801305,ENTIRE LOFT // GRAEFEKIEZ // KREUZBERG,255200160,Josua,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49414,13.41658,Entire home/apt,58,2,3,2019-05-05,3,1,5
33801398,"BESTE LAGE BERLIN! Schöne 3-Zi Altbauwhg, 110m2",2082968,Philipp,Pankow,Prenzlauer Berg Nordwest,52.54747,13.40895,Entire home/apt,125,3,1,2019-05-05,1,1,10
33802784,Gemütliche Altbau-Wohnung in Friedrichshain,25602512,Julia & Benyamin,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52314,13.45187,Private room,50,2,0,,,1,40
33803119,"Downtown Design Delight 3BR, BIG BBQ, Hotspot2go",193731690,Patrick,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52226,13.44634,Entire home/apt,150,2,7,2019-05-12,7,2,340
33803274,Comfortable room great location city centre metro,255217122,Tooza,Mitte,Moabit West,52.52337,13.33713,Private room,33,1,1,2019-05-03,1,1,124
33803377,Nice and clean Apartment close to Neukölln!!!,43585547,Andy,Neukölln,Buckow Nord,52.43936,13.45797,Entire home/apt,37,3,3,2019-04-30,3,2,0
33803391,Nice apartment near central station,255208777,Lea,Mitte,Moabit Ost,52.53155,13.34867,Entire home/apt,70,10,0,,,1,20
33804148,Backyard,248251386,Amy,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50989,13.46006,Entire home/apt,30,1,0,,,2,335
33804595,Beautiful room in Kreuzberg,4853863,Andrea,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49722,13.4432,Private room,40,4,0,,,1,37
33805163,Room in city center Kreuzberg/Friedrichshain,255231455,Katarina,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49918,13.44087,Private room,49,1,0,,,1,43
33805271,Private Room near Kulturbrauerei in P`Berg,28453486,Hanne,Mitte,Alexanderplatz,52.52032,13.40552,Private room,57,2,1,2019-05-05,1,2,22
33806971,Berlin Prenzlauer Berg,28453486,Hanne,Pankow,Prenzlauer Berg Südwest,52.53805,13.40862,Private room,59,2,1,2019-04-22,1,2,11
33807364,Großes Zimmer in zentral gelegener Wohnung,10887569,Pauline,Mitte,Alexanderplatz,52.51427,13.41641,Private room,37,1,2,2019-05-11,2,1,144
33809971,Manesstheresa,255270866,Aline,Spandau,Heerstraße Nord,52.52252,13.15772,Private room,17,1,1,2019-04-29,1,1,71
33813685,Grünes Zimmer am Tempelhofer Feld /  Schillerkiez,95531544,Oliver,Neukölln,Schillerpromenade,52.46892,13.42653,Private room,40,1,4,2019-04-28,4,1,4
33816485,Cozy & Comfy Room in Friedrichshain Best of Berlin,191418585,Jules,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51973,13.42972,Private room,28,20,0,,,2,70
33817078,Hausburger Apartment - 4th floor L,251067554,Asmati,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52593,13.45287,Entire home/apt,145,2,2,2019-04-27,2,3,236
33817185,Hausburger Apartment - Ground floor Studio,251067554,Asmati,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52553,13.45332,Entire home/apt,70,2,1,2019-04-22,1,3,276
33818041,Sonnige 2-Zimmer-Wohnung nahe Kudamm mit Balkon,67302471,Pety,Charlottenburg-Wilm.,Halensee,52.49686,13.29836,Entire home/apt,85,2,3,2019-05-01,3,1,25
33818317,Gut angebunden und grün im Südwesten Berlins,126399829,Andrea,Steglitz - Zehlendorf,Albrechtstr.,52.46253,13.34285,Private room,30,2,2,2019-05-13,2,1,14
33819192,Quiet 4th floor apartment in the heart of Berlin,90593896,Ugnė,Mitte,Moabit Ost,52.53427,13.3494,Private room,35,1,3,2019-04-21,3,1,9
33821010,Hausboot - Die Kormoran 940,28605829,Kuhnle-Tours,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.35055,13.63246,Entire home/apt,312,3,0,,,4,183
33821225,AMAZING Apartment in the Center of Berlin!,61068324,Amadeus Giovani,Mitte,Moabit West,52.52592,13.32569,Entire home/apt,20,1,3,2019-05-03,2.81,1,116
33821867,Große Altbauwohnung mit Südbalkon im Prenzlberg,43758020,Danie,Pankow,Prenzlauer Berg Ost,52.53404,13.44029,Entire home/apt,100,2,0,,,1,104
33823362,Cooles wohnen mitten im Zetrum,255367172,Andrea,Charlottenburg-Wilm.,Kurfürstendamm,52.50099,13.33216,Private room,65,3,1,2019-05-06,1,1,175
33824096,"Spacious, bright apartment in Wilmersdorf L11",47779600,Urs Und Ila,Charlottenburg-Wilm.,Wiesbadener Straße,52.4715,13.31663,Entire home/apt,98,62,0,,,15,316
33825869,A REAL BERLIN HOME IN THE VERY HEART OF THE CITY,15987655,Jörn,Mitte,Alexanderplatz,52.52868,13.40551,Entire home/apt,100,7,0,,,1,0
33828496,Cozy family flat near  Schönhausen Palace/Pankow,18741775,Jirka,Pankow,Pankow Zentrum,52.5749,13.41041,Entire home/apt,120,3,1,2019-04-21,1,1,17
33828712,Tolle Wohnung in der Nähe des Gleisdreieckparks !,6353262,Julia,Tempelhof - Schöneberg,Schöneberg-Nord,52.49077,13.36993,Entire home/apt,100,2,1,2019-04-22,1,1,6
33831893,Business Apt am Wittenbergplatz Nähe KaDeWe,91259405,Moony,Tempelhof - Schöneberg,Schöneberg-Nord,52.50024,13.34292,Entire home/apt,59,30,1,2019-04-29,1,2,223
33833647,El paraíso,244793795,Junior,Tempelhof - Schöneberg,Tempelhof,52.4727,13.37795,Private room,23,1,3,2019-04-28,3,1,226
